cycle,name,location.x,location.y,my_zone,gender,socio,my_fit,outplay,my_crime,my_simd,my_simd_imp,num_friends,num_car,id_catch,my_neigh_prob,dis_school,x_cor,y_cor,school_walk_prob,avg_mvpa,avg_walk,daily_od,daily_od_mvpa,mvpa_home,mvpa_sc,mvpa_road,mvpa_play_field,mvpa_home_garden,mvpa_park,mvpa_PG,mvpa_amenity,mvpa_shops,mvpa_F_home,mvpa_fsa,per_days_sixt
11286,children140,7262.196702,3728.866713,zone(6),girl,2,1.334283036,1.069638781,0.153385979,1,0.6,8,2,122,0.128356654,1284,260508,667347,0,57.32,15.08,28,9,14,23,5,3.04,0,5.08,0,0.96,0.36,3.76,0,0.44
11286,children141,7270.226043,3577.312963,zone(6),boy,3,1.012584309,1.311506389,0.153385979,1,0.6,6,1,122,0.157380767,1255,260521,667491,0,63.68,17.88,7,2,15,24,5,2.08,0,0,0,0.4,0.2,0.52,14,0.64
11286,children142,7225.347285,3649.842518,zone(6),girl,4,0.663889264,0.891290631,0.153385979,1,0.6,5,2,122,0.106954876,1230,260466,667418,0,34.92,8.04,7,1,7,19,2,1.16,0,0,0,0,0.12,3.84,0,0
11286,children143,7270.18745,3714.871844,zone(6),girl,1,0.674867716,0.978202195,0.153385979,1,0.6,4,0,122,0.117384263,1284,260508,667347,1,45.56,45.6,18,2,6,19,15,0.16,0,0.36,0,1.56,0.6,0.96,0,0.04
11286,children144,7333.488275,3526.62729,zone(6),girl,4,0.73452656,0.778680998,0.153385979,1,0.6,7,0,122,0.09344172,1255,260559,667559,1,57.16,63.56,24,2,6,19,21,1.28,0,0.16,0,1.44,0.6,1.12,5,0.32
11286,children145,7183.228038,3418.864424,zone(6),boy,4,0.831181803,0.718671199,0.153385979,1,0.6,6,1,122,0.086240544,1289,260422,667650,0.944352551,71.08,45.64,9,2,11,24,16,0,0,1.48,0,0.72,0,0.72,15,0.68
11286,children146,7890.083901,3734.614531,zone(6),boy,3,0.952134914,0.897061389,0.153385979,1,0.6,7,0,122,0.107647367,1681,261130,667341,1,88.6,92.76,12,3,9,24,32,0.36,0,1.76,0,1.12,0.32,0.36,18,1
11286,children147,7227.470034,3657.797837,zone(6),girl,4,1.126442653,0.932469999,0.153385979,1,0.6,6,1,122,0.1118964,1230,260466,667418,0,59.16,17.72,7,1,11,22,6,1.04,0,0,0,0.6,0.4,0.84,15,0.4
11286,children148,7896.680572,3752.597324,zone(6),girl,3,0.5146584,0.924588901,0.153385979,1,0.6,8,0,122,0.110950668,1635,261142,667318,1,58.36,79.48,21,2,4,18,28,0,0,0.68,0,1.32,0.44,1.08,3,0.52
11286,children149,7811.217381,3906.670281,zone(6),boy,3,1.262995428,0.92592099,0.153385979,1,0.6,7,1,122,0.111110519,1645,261064,667181,0.818780466,87.48,66.76,20,8,15,27,25,0.76,0,2.08,0,5.16,0.4,5.12,6,0.84
11286,children150,7221.992677,3717.640936,zone(6),girl,3,1.162699785,1.083406981,0.153385979,1,0.6,4,0,122,0.130008838,1284,260458,667356,1,75.24,73.76,13,1,10,22,27,0,0,0,0,1.84,0.36,0.88,12,0.72
11286,children151,7833.840399,3891.957765,zone(6),girl,2,0.843144703,1.243206504,0.153385979,1,0.6,9,1,122,0.14918478,1645,261064,667181,0.734905216,52.16,41.72,29,5,7,20,14,1.48,0,2.16,0,2.16,0.12,2.88,0,0.28
11286,children152,7793.904333,1916.566473,zone(7),girl,1,0.488441888,1.223537747,1.820522501,1,0.6,6,2,122,0.14682453,1818,261021,669157,0.276663379,41.52,25.4,23,4,5,18,9,0.92,0,2.64,0,0.56,0.28,1,3,0.16
11286,children153,7603.771519,1824.664587,zone(7),boy,1,1.032441364,1.11175424,1.820522501,1,0.6,4,0,122,0.133410509,1837,260980,669273,1,76.88,74.52,36,11,13,23,26,3.44,0,3.12,0,4.64,0.24,2.24,0,0.72
11286,children154,7740.573205,1796.026063,zone(7),boy,4,1.190800143,1.037275154,1.820522501,1,0.6,6,1,122,0.124473018,1837,260980,669273,0,60.48,18.84,20,5,17,26,6,0,0,1.68,0,4.24,0.6,3,0,0.44
11286,children155,7389.542418,2244.461095,zone(7),boy,2,0.992512456,0.983547772,1.820522501,1,0.6,3,2,122,0.118025733,1563,260628,668828,0,50.68,9.96,19,5,14,23,3,0,0,4.44,0,1.12,0.2,2.56,0,0.28
11286,children156,7479.629211,1967.406187,zone(7),boy,1,1.123107371,0.927300319,1.820522501,1,0.6,5,1,122,0.111276038,1453,260718,669107,0,68.16,15.32,25,8,15,26,5,3.68,0,0,0,5,0,1.8,10,0.56
11286,children157,7758.334807,1756.170263,zone(7),boy,3,0.594151407,0.928538649,1.820522501,1,0.6,5,0,122,0.111424638,1837,261001,669309,1,63.68,77.68,11,2,7,22,27,0,0,0.68,0,1.6,0,4.12,0,0.64
11286,children158,7438.014991,1920.410655,zone(7),girl,2,0.750410804,0.896574672,1.820522501,1,0.6,8,1,23,0.107588961,2360,260702,669152,0.993323817,76.8,110.44,34,6,6,20,38,0.92,0,3.4,0,1.72,0.32,1.88,2,0.84
11286,children159,7868.228667,1932.565811,zone(7),girl,3,0.681039042,1.301730896,1.820522501,1,0.6,6,1,122,0.156207708,1818,261097,669141,0.940302558,59.48,65,39,6,7,19,24,1.6,0,2.32,0,2.32,0.2,2.04,0,0.28
11286,children160,7559.063688,1862.65216,zone(7),boy,2,0.583509313,0.886027322,1.820522501,1,0.6,8,1,122,0.106323279,1551,260798,669214,0.375745433,54.64,35.52,28,5,6,21,12,0,0,4.68,0,1.24,0,1.88,5,0.36
11286,children161,7732.572783,1862.416685,zone(7),girl,1,1.531874863,1.115148658,1.820522501,1,0.6,3,0,122,0.133817839,1734,260971,669207,1,102.36,101.84,11,4,12,25,36,0,0,2.64,0,1.4,0.72,0,22,1
11286,children162,7408.178786,2196.210185,zone(7),boy,1,0.6757392,1.171581451,1.820522501,1,0.6,8,0,122,0.140589774,1563,260649,668875,1,74.8,84.8,17,3,8,21,30,0,0,1.24,0,2.64,0.16,1.8,9,0.88
11286,children163,7755.555114,1758.497133,zone(7),girl,3,1.016182602,1.02558032,1.820522501,1,0.6,6,2,122,0.123069638,1837,261001,669309,0,57.6,31.32,32,8,8,21,10,1.16,0,4.52,0,2.44,0.32,1.4,6,0.48
11286,children164,7683.591517,1862.28705,zone(7),girl,3,0.951810147,0.861508443,1.820522501,1,0.6,6,0,122,0.103381013,1718,260927,669213,1,72.68,82.16,22,5,8,21,28,0,0,4.16,0,1.56,0.52,2.04,5,0.72
11286,children165,7599.052419,1832.429522,zone(7),girl,2,0.907571425,1.345911169,1.820522501,1,0.6,4,0,122,0.16150934,1655,260840,669230,1,65.84,74.2,25,6,10,20,26,0,0,5.6,0,1.24,0.68,0.72,0,0.44
11286,children166,7785.877271,1783.114564,zone(7),boy,3,1.203621898,0.87709621,1.820522501,1,0.6,6,2,122,0.105251545,1837,261029,669285,0,78.6,20.72,12,4,16,25,7,3.16,0,0,0,0.96,0,1.08,24,0.88
11286,children167,7391.512473,2217.26828,zone(7),boy,2,1.077276054,0.911166612,1.820522501,1,0.6,6,0,122,0.109339993,1563,260638,668853,1,81.44,67.24,34,13,13,26,24,2.84,0,4.96,0,5.44,0.16,4.52,0,0.88
11286,children168,7411.094149,2174.916796,zone(7),boy,3,0.865463623,0.988013237,1.820522501,1,0.6,6,1,122,0.118561588,1563,260659,668898,0,62.4,20.68,6,1,12,24,7,0,0,0.64,0,0.76,0.16,0.28,16,0.56
11286,children169,7405.851191,2007.702062,zone(7),girl,1,1.235332546,1.396066317,1.820522501,1,0.6,10,1,122,0.167527958,1404,260650,669058,0.860546215,64.64,44.36,43,8,13,23,15,0.88,0,4.16,0,3.88,0,3.76,0,0.4
11286,children170,7747.229493,1811.407283,zone(7),girl,2,0.637220425,1.101138239,1.820522501,1,0.6,5,0,122,0.132136589,1837,260985,669259,1,58.48,77.12,29,4,5,18,27,0.68,0,3.56,0,0.72,0.12,1.24,0,0.44
11286,children171,7710.481882,1803.185071,zone(7),boy,3,1.151466546,1.013739403,1.820522501,1,0.6,5,0,122,0.121648728,1731,260949,669271,1,92.4,83.08,34,12,13,25,29,0,0,10,0,2.8,0,2.08,9,0.84
11286,children172,8259.362136,1945.057271,zone(7),boy,2,0.758042502,1.284331811,1.820522501,1,0.6,5,1,79,0.154119817,1807,261498,669124,0.412913111,57.6,36.96,23,4,10,23,13,0.56,0,0.64,0,3.64,0.28,1.36,3,0.44
11286,children173,7444.935675,1981.642505,zone(7),boy,3,1.092321071,0.752356069,1.820522501,1,0.6,5,0,122,0.090282728,1404,260691,669092,1,73.68,60.32,16,5,13,24,20,0,0,2,0,3.44,0.16,3.8,5,0.6
11286,children174,7447.943841,2074.319726,zone(7),boy,3,1.133151855,1.17395808,1.820522501,1,0.6,5,0,122,0.14087497,1566,260689,668997,1,90.68,80.12,21,7,13,26,28,0.6,0,3.48,0,3.4,1.92,1.2,11,0.88
11286,children175,7378.215585,2264.943277,zone(7),girl,4,0.871607126,0.76367863,1.820522501,1,0.6,7,2,122,0.091641436,1337,260617,668804,0,44.8,13.88,6,1,10,20,4,0,0,1.32,0,0.32,0.52,1.72,6,0.08
11286,children176,7530.86405,2832.199247,zone(8),boy,1,1.313185303,0.690889918,-0.14425383,1,0.6,8,1,122,0.08290679,1293,260773,668236,0.515883075,72.4,33.84,38,13,16,27,11,2.4,0,5.92,0,5.4,0.16,3.76,0,0.68
11286,children177,8398.861539,2799.9878,zone(8),girl,4,1.086085347,1.04167121,-0.14425383,1,0.6,9,1,79,0.125000545,594,261641,668273,0.319113144,67.32,36.44,5,1,9,23,13,1.44,0,0,0,0.28,0.44,0,19,0.6
11286,children178,7818.619661,2871.746185,zone(8),girl,3,1.439335999,1.117856696,-0.14425383,1,0.6,5,1,79,0.134142803,1184,261062,668194,0.5873921,62,29.36,8,3,16,25,11,0.52,0,2.88,0,0,0.32,5.28,0,0.56
11286,children179,8145.276392,2678.478004,zone(8),boy,2,1.251033961,0.791013612,-0.14425383,1,0.6,8,2,79,0.094921633,804,261386,668404,0.239132266,62.48,7.76,13,4,18,27,2,0,0,1,0,3.08,0.68,2.68,6,0.52
11286,children180,8386.856525,2825.436961,zone(8),boy,4,1.155850114,0.596001306,-0.14425383,1,0.6,6,1,79,0.071520157,594,261634,668247,0.483418246,63.68,18.52,20,8,15,26,6,5.76,0,0.92,0,1.4,0.12,6.84,0,0.48
11286,children181,7882.672421,2912.012399,zone(8),boy,2,0.803835438,0.686243415,-0.14425383,1,0.6,5,0,79,0.08234921,1519,261128,668160,1,66.6,55.8,21,5,9,22,20,1.92,0,3.04,0,0.76,0.28,3.88,3,0.68
11286,children182,7966.838888,2844.028034,zone(8),boy,2,0.874564952,1.149447029,-0.14425383,1,0.6,6,2,79,0.137933644,1095,261208,668228,0,64.04,24.2,4,1,10,24,8,1.84,0,0,0,0,0.28,1.16,16,0.56
11286,children183,7488.229875,2831.819702,zone(8),girl,4,0.6926484,1.11387257,-0.14425383,1,0.6,5,2,122,0.133664708,1217,260734,668234,0,41.4,16.32,49,7,7,19,5,1,0,3.36,0,2.84,0.28,0.92,0,0.12
11286,children184,8398.613044,2746.082079,zone(8),boy,1,0.757228801,0.981114098,-0.14425383,1,0.6,6,1,79,0.117733692,1481,261632,668336,0.54904791,55.2,29.68,26,5,10,23,10,0.96,0,2.16,0,2.68,0.72,1.36,3,0.4
11286,children185,7934.570371,2899.011188,zone(8),girl,2,0.981015575,0.862971282,-0.14425383,1,0.6,5,1,79,0.103556554,1175,261181,668168,0,48.68,16.6,13,3,10,21,6,1.28,0,2.68,0,0,0.08,3.2,3,0.24
11286,children186,8077.330075,2807.109605,zone(8),boy,3,1.392385217,0.90445474,-0.14425383,1,0.6,10,2,79,0.108534569,1251,261317,668263,0.825405908,88.88,47.6,18,7,17,28,16,3.64,0,1.32,0,2.8,0.52,3.84,13,0.96
11286,children187,8050.174899,2805.895331,zone(8),girl,2,1.160453627,1.198171831,-0.14425383,1,0.6,5,2,79,0.14378062,999,261294,668263,0.922597692,55.12,30.16,13,3,14,22,10,1.8,0,0.76,0,0.76,0.72,3.2,0,0.12
11286,children188,7891.049936,2908.168063,zone(8),girl,3,0.790584169,1.046047382,-0.14425383,1,0.6,7,2,79,0.125525686,1519,261128,668160,0,38.76,6.2,33,5,9,20,2,0.76,0,1.6,0,2.88,0.08,1.96,0,0.04
11286,children189,7860.682626,2880.677562,zone(8),girl,2,1.627764767,1.172078535,-0.14425383,1,0.6,7,0,79,0.140649424,1175,261101,668191,1,83.8,56.32,7,3,17,26,19,0,0,3.68,0,0,0,5.4,11,0.8
11286,children190,7413.003836,2715.089948,zone(8),girl,2,0.38722025,1.045785653,-0.14425383,1,0.6,5,1,122,0.125494278,1128,260654,668347,0.64389619,38.44,28.64,15,1,4,17,9,0,0,0.08,0,1.04,0.08,1.32,4,0
11286,children191,8186.505827,2525.518493,zone(8),girl,1,1.066407424,0.558305108,-0.14425383,1,0.6,5,1,79,0.066996613,747,261427,668542,0,59.72,21.12,0,0,13,22,7,0,0,0,0,0,0.2,1.64,14,0.4
11286,children192,8053.063354,2802.978587,zone(8),girl,3,1.136002655,0.932659995,-0.14425383,1,0.6,5,2,79,0.111919199,1331,261294,668263,0,64.12,25,6,0,11,22,8,0,0,0,0,0.76,0.24,0,20,0.6
11286,children193,7745.030133,2878.863286,zone(8),girl,3,1.107655411,0.92916593,-0.14425383,1,0.6,4,2,79,0.111499912,768,260985,668195,0,54.6,15.44,23,4,12,22,5,0,0,2.64,0,2.2,0.56,1.24,8,0.44
11286,children194,7823.293744,3123.475054,zone(9),boy,1,1.01054845,1.050755704,-0.045698589,1,0.6,5,1,79,0.126090684,1259,261067,667948,0.882256911,66.96,45.32,27,7,13,24,17,0,0,5.08,0,2.28,1,3.44,0,0.56
11286,children195,7786.78581,3018.605084,zone(9),girl,1,1.246987917,1.039476903,-0.045698589,1,0.6,6,0,79,0.124737228,515,261031,668051,1,58.96,28.24,17,5,15,23,10,4.4,0,0.64,0,0.32,0.28,3.96,0,0.4
11286,children196,7965.902766,3330.715253,zone(9),girl,1,1.318262324,1.032920068,-0.045698589,1,0.6,9,0,79,0.123950408,524,261209,667739,1,63.44,29.76,43,11,13,23,10,3.4,0,5.56,0,3,1.16,3.24,0,0.52
11286,children197,8161.450425,3315.868029,zone(9),girl,1,0.716255832,1.446200881,-0.045698589,1,0.6,5,0,79,0.173544106,644,261099,667877,1,46.68,28.24,48,6,7,19,10,0.64,0,3.12,0,3.12,0.28,1.52,0,0.16
11286,children198,7864.903171,3052.253193,zone(9),boy,3,1.074513311,0.615786479,-0.045698589,1,0.6,6,2,79,0.073894377,482,261106,668012,0,63.88,17.4,8,2,14,25,6,0.44,0,0.8,0,1.32,1.16,2.84,10,0.52
11286,children199,7757.374245,3213.035801,zone(9),girl,3,1.269255429,1.250800757,-0.045698589,1,0.6,4,0,79,0.150096091,1133,260993,667858,1,92.76,86.52,25,5,11,23,28,0,0,1.76,0,4,0.12,0,23,1
11286,children200,7864.466898,3085.09329,zone(9),girl,2,1.013829352,0.888679392,-0.045698589,1,0.6,3,0,79,0.106641527,482,261105,667986,1,51.12,23.16,23,6,11,21,7,6.08,0,0.48,0,0,0.64,2.68,0,0.2
11286,children201,7798.821467,3145.876664,zone(9),boy,4,0.674453542,1.03009866,-0.045698589,1,0.6,8,1,79,0.123611839,447,261040,667919,0.833065585,48.48,22.4,31,6,7,22,8,1.12,0,2.64,0,2.36,0.36,4.36,0,0.2
11286,children202,7850.65944,3193.876341,zone(9),girl,3,1.152935728,0.526083782,-0.045698589,1,0.6,4,2,79,0.063130054,1282,261099,667877,0,57.28,16.76,24,5,12,22,6,2.64,0,1.56,0,1.48,0,2,8,0.48
11286,children203,7772.094455,3021.115356,zone(9),girl,4,1.049970636,0.971305295,-0.045698589,1,0.6,6,1,79,0.116556635,1423,261011,668052,0,57.88,20.64,21,6,11,22,7,3.32,0,3.52,0,0,0.92,1.2,7,0.44
11286,children204,7899.358325,3160.855838,zone(9),girl,3,1.000922946,1.044592631,-0.045698589,1,0.6,5,1,79,0.125351116,380,261137,667912,0.849323729,57.6,33.24,16,3,11,21,11,0.4,0,2.76,0,0.68,0.84,1.2,7,0.52
11286,children205,7755.580577,3015.873686,zone(9),boy,1,0.758338523,1.25390013,-0.045698589,1,0.6,4,0,79,0.150468016,1394,260991,668053,1,76.6,77.88,26,5,8,22,26,0,0,2.92,0,2.8,0.24,2,11,0.96
11286,children206,7860.962374,3063.426588,zone(9),girl,1,0.822265838,1.021241843,-0.045698589,1,0.6,6,1,79,0.122549021,1407,261106,668012,0.673078116,45.96,29.8,10,1,9,20,10,0.16,0,0.24,0,0.8,0.12,4,0,0.04
11286,children207,7978.682987,3216.529536,zone(9),boy,1,0.934834998,1.295847923,-0.045698589,1,0.6,6,1,79,0.155501751,1053,261209,667858,0,57.96,11.24,42,11,13,24,4,1.2,0,7.2,0,3.56,0.08,3.24,0,0.44
11286,children208,7846.801791,3193.603653,zone(9),boy,1,0.361992712,1.391286526,-0.045698589,1,0.6,5,1,79,0.166954383,644,261099,667877,0.517466208,40.36,22.32,38,5,4,19,7,1.36,0,1.24,0,2.8,0.28,0.6,1,0.04
11286,children209,7768.26925,3018.235289,zone(9),boy,1,0.733412599,1.0528303,-0.045698589,1,0.6,4,1,79,0.126339636,582,261011,668052,0.928272421,50.24,28,32,6,9,21,8,1.2,0,2.36,0,3.28,0.2,3.44,0,0.24
11286,children210,7861.595578,3086.460228,zone(9),girl,3,0.864274565,1.137536774,-0.045698589,1,0.6,5,0,79,0.136504413,482,261105,667986,1,63.96,59.32,32,7,7,21,20,4.32,0,2.92,0,0.4,0.2,0.96,6,0.68
11286,children211,7804.617885,3147.637144,zone(9),boy,2,1.135824682,1.020664193,-0.045698589,1,0.6,4,1,79,0.122479703,1259,261040,667919,0,76.24,24.28,32,11,15,25,9,4.56,0,2.08,0,5.16,0.44,2.32,11,0.6
11286,children212,7930.4478,3095.186418,zone(9),boy,1,0.529491255,1.210041337,-0.045698589,1,0.6,6,1,79,0.14520496,1239,261170,667974,0,39.68,16.08,26,4,7,20,5,0.96,0,2.68,0,0.96,0.2,1.6,0,0.08
11286,children213,7763.257517,3155.801511,zone(9),boy,1,0.828279189,0.941784509,-0.045698589,1,0.6,6,0,79,0.113014141,1525,261005,667913,1,71.12,73.36,22,5,10,24,26,2,0,1,0,2.64,0.32,3.36,0,0.76
11286,children214,7789.447138,3153.650326,zone(9),boy,1,0.835183017,1.270042491,-0.045698589,1,0.6,6,0,79,0.152405099,1474,261040,667919,1,66.76,56.08,33,8,8,24,19,4.76,0,1.12,0,3.08,0.2,4.88,0,0.68
11286,children215,7896.607119,3070.76462,zone(9),boy,3,1.063057676,0.590299926,-0.045698589,1,0.6,4,0,79,0.070835991,1404,261140,667996,1,71,49.56,23,7,14,25,17,0.4,0,3.68,0,3.04,0.12,5.48,0,0.76
11286,children216,7862.425032,2917.031604,zone(10),boy,1,0.599709607,1.21861582,1.15298517,1,0.6,5,0,79,0.146233898,1175,261101,668155,1,67.76,82.44,18,3,7,20,27,0.44,0,1.68,0,1.52,0.12,0.52,7,0.72
11286,children217,7612.993697,3100.38016,zone(10),boy,1,1.287602363,0.954384844,1.15298517,1,0.6,7,1,122,0.114526181,1584,260849,667972,0,66.72,5.72,30,12,18,28,2,6.36,0,2.96,0,3.04,0.52,4.56,0,0.56
11286,children218,7629.833158,3043.33227,zone(10),boy,3,0.900156184,0.973656669,1.15298517,1,0.6,7,2,122,0.1168388,1584,260866,668010,0.989889554,68.04,52.8,36,9,10,24,18,4.72,0,0.6,0,4.4,0.6,4.12,0,0.72
11286,children219,7660.414277,3066.445222,zone(10),girl,3,1.184484509,0.717550397,1.15298517,1,0.6,7,1,122,0.086106048,1584,260904,667998,0.998076679,72.68,55.6,34,10,12,22,21,0,0,8.36,0,2.08,0.28,2.08,4,0.64
11286,children220,7574.208917,2860.076022,zone(10),girl,2,0.937508235,0.659774756,1.15298517,1,0.6,7,0,122,0.079172971,1455,260841,668201,1,71.24,71.92,22,3,8,21,25,0.48,0,0,0,2.52,0.2,1.12,10,0.8
11286,children221,7345.111715,2908.907678,zone(10),boy,3,0.856008731,1.058408446,1.15298517,1,0.6,10,1,122,0.127009014,650,260578,668166,0.802518806,65.76,31.48,48,11,10,23,10,4.6,0,0,0,7.2,0.24,1.68,7,0.6
11286,children222,7327.336842,3185.008474,zone(10),boy,1,0.96697259,1.145587667,1.15298517,1,0.6,7,1,122,0.13747052,735,260563,667883,0.264409947,72.96,34.2,33,10,12,25,11,2.92,0,3.52,0,3.6,0.12,0.48,13,0.8
11286,children223,7732.11477,3016.007778,zone(10),girl,4,0.697351834,0.745643368,1.15298517,1,0.6,7,1,79,0.089477204,1453,260974,668061,0.609707018,46.76,31.4,15,3,7,19,11,0.72,0,1.68,0,0.88,0.12,2.52,2,0.16
